,screen_name,idx,clean_text,selection,binaryLabel,rq,cluster_labels,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,m0_anger,m0_happiness,m0_calm,m1_disgust,m1_sadness,m1_surprise,dpfc_angry,dpfc_disgust,dpfc_fear,dpfc_happy,dpfc_sad,dpfc_surprise,dpfc_neutral
20310,CNNPolitics,20310,This is Jeff Flake’s chance to back up his tough talk | Analysis by Gregory Krieg,happy,Real,1,33,20.4,26.6,151.1,-0.044,-0.134,0.072,1.38,0.0,0.14,0.25,0.08,1.06,0.15,1.81,0.75,0.0,1.63,0.0,2.55,0.06,0.57,0.03,0.13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.18774454295635223,0.8122553825378418,0.0,0.11721138656139374,0.0,0.8827885985374451,3.766032386920415e-05,6.690130762744551e-13,3.265691702836193e-05,0.9992578625679016,5.182748282095417e-06,3.4834604321076768e-06,0.000663148530293256
15100,CNNPolitics,15100,President Trump will host a prison reform listening session,happy,Real,1,18,7.5,16.1,142.4,-0.035,-0.287,0.052,0.0,0.0,0.67,1.64,0.28,0.0,0.0,0.8,0.55,0.45,0.42,0.0,0.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37215664982795715,0.5911783576011658,0.03666498512029648,0.11642632633447647,0.7616744637489319,0.12189926207065582,6.026834853400942e-06,8.99883379618105e-12,4.207001040867908e-07,0.9988424181938171,1.3254909390525427e-05,1.2479771612561308e-05,0.0011252820258960128
1457,CNNPolitics,1457,"Fact-check: President Trump claims the Republican tax plan will ""cost me a fortune""",happy,Real,1,-1,12.4,27.9,149.8,-0.177,0.049,0.038,3.27,1.15,1.01,0.89,1.77,0.35,0.0,1.31,1.34,2.81,0.13,1.15,1.32,0.0,0.51,0.32,0.17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5269576907157898,0.21306249499320984,0.25997981429100037,0.0,0.0,1.0,0.00026706160861067474,1.796467752335218e-09,5.247743320069276e-05,0.9984143972396851,9.856649558059871e-05,2.3165117454482242e-05,0.001144267967902124
13046,CNNPolitics,13046,Congress week ahead: Republicans aim to advance the tax bill,happy,Real,1,44,7.4,8.9,131.1,-0.097,-0.089,0.051,1.4,0.0,1.39,1.56,0.0,0.96,0.11,0.0,0.26,0.1,0.85,0.11,0.06,0.0,0.0,0.0,0.34,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.36368224024772644,0.6117029786109924,0.024614766240119934,0.12280168384313583,0.5818039178848267,0.2953943908214569,1.3841311101714382e-06,9.479155307912102e-12,0.0006472680252045393,0.9983396530151367,0.00011572450603125617,5.2223589591449127e-05,0.0008436772041022778
2152,CNNPolitics,2152,This deduction could be a sticking point in the tax debate,happy,Real,1,44,7.4,8.9,131.1,-0.097,-0.089,0.051,1.4,0.0,1.39,1.56,0.0,0.96,0.11,0.0,0.26,0.1,0.85,0.11,0.06,0.0,0.0,0.0,0.34,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.36368224024772644,0.6117029786109924,0.024614766240119934,0.12280168384313583,0.5818039178848267,0.2953943908214569,1.3841311101714382e-06,9.479155307912102e-12,0.0006472680252045393,0.9983396530151367,0.00011572450603125617,5.2223589591449127e-05,0.0008436772041022778
2032,CNNPolitics,2032,Two senators are sworn into office amid the #MeToo movement,happy,Real,1,-1,10.4,13.6,141.3,-0.071,-0.151,-0.123,2.05,2.49,1.61,0.82,1.39,1.72,1.31,2.04,1.76,1.17,0.06,0.0,0.54,0.0,2.84,1.31,0.11,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2868606150150299,0.7131393551826477,0.0,0.1132185235619545,0.6541949510574341,0.2325865775346756,2.15917543755495e-06,9.31820267648098e-15,0.0001508375717094168,0.998134434223175,1.574698131889818e-07,0.0017119626281782985,4.61241484117636e-07
6648,CNNPolitics,6648,"The GOP tax bill could make ""dark money"" political contributions tax deductible",happy,Real,1,-1,4.0,10.6,142.5,-0.203,-0.08,0.231,0.78,0.0,0.29,0.62,0.63,2.24,0.67,0.0,0.21,0.32,0.82,0.0,0.78,0.0,0.2,0.09,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014955520629883,0.40139737725257874,0.29710710048675537,0.0,0.6828311681747437,0.31716880202293396,6.307563126028981e-06,1.6581848741314964e-11,1.6942472939263098e-05,0.9976980090141296,0.00011732860730262473,0.00020755550940521061,0.0019538989290595055
5817,CNNPolitics,5817,Senators weigh in on a proposed “dark money” tax deduction,happy,Real,1,-1,3.9,10.5,142.6,-0.195,-0.081,0.233,0.73,0.0,0.24,0.51,0.62,2.01,0.75,0.0,0.21,0.34,0.81,0.0,0.9,0.0,0.21,0.13,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31052374839782715,0.39227303862571716,0.2972031831741333,0.0,0.6894636154174805,0.31053638458251953,6.139114702818915e-06,1.952780298575263e-11,1.6929830962908454e-05,0.9976221919059753,9.924181358655915e-05,0.00020275296992622316,0.002052685245871544
234,CNNPolitics,234,"The House Republicans who voted ""no"" on tax reform",happy,Real,1,44,15.2,4.0,144.7,0.035,-0.101,0.058,1.1,0.0,0.0,0.0,0.5,1.85,0.0,0.76,0.73,0.78,0.89,0.93,0.0,0.14,0.1,0.0,0.69,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3438454866409302,0.6561545133590698,0.0,0.13124622404575348,0.4766288697719574,0.3921249210834503,6.4412579376949e-06,5.973821437521565e-11,0.003444769885390997,0.9950273633003235,0.00026077512302435935,2.976857103931252e-05,0.0012309588491916656
8199,CNNPolitics,8199,The death of rapper Lil Peep ignites a conversation about the addiction epidemic,happy,Real,1,-1,-7.0,13.6,153.7,-0.335,-0.03,-0.056,0.99,1.55,1.14,0.0,1.9,2.61,0.63,1.75,2.09,0.0,0.0,0.0,0.0,0.0,2.92,0.48,0.99,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3636839985847473,0.6363160610198975,0.0,0.09164606034755707,0.7133575081825256,0.19499650597572327,0.000177415378857404,2.424394551781006e-05,0.003142712404951453,0.9923897385597229,0.0030436429660767317,2.3726452127448283e-06,0.0012198680778965354
12025,CNNPolitics,12025,People like Oprah but aren't sure about her running for president,happy,Real,1,88,2.8,11.2,129.6,-0.165,-0.007,0.052,1.58,1.69,0.0,0.36,0.65,0.0,0.21,1.14,1.19,1.34,1.02,1.4,1.87,0.0,1.24,1.48,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.17247924208641052,0.8275207281112671,0.0,0.01537738461047411,0.9846226572990417,0.0,0.00043610911234281957,4.565227536279526e-12,0.007545821368694305,0.989779531955719,0.002188340062275529,5.0132697651861235e-05,7.981213023811051e-09
11543,CNNPolitics,11543,Where Senate candidates Roy Moore and Doug Jones stand on key issues,happy,Real,1,64,7.8,3.4,129.5,-0.224,-0.054,-0.019,0.76,0.0,0.0,0.0,0.57,0.0,0.44,0.42,0.0,0.65,1.69,0.0,3.0,0.74,0.0,0.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.48178812861442566,0.2969176471233368,0.22129416465759277,0.1020255908370018,0.5800713896751404,0.31790292263031006,1.0412784831714816e-05,1.2675669722739258e-06,0.001618974725715816,0.9866806864738464,0.009055135771632195,1.8563316217523607e-08,0.002633550437167287
394,CNNPolitics,394,Haitian-American GOP Rep. Mia Love demands that President Trump apologize,happy,Real,1,-1,-1.9,8.3,143.8,-0.213,-0.139,0.077,0.11,0.0,0.0,0.0,1.91,1.54,0.22,3.28,0.8,0.98,3.45,1.25,0.0,0.49,0.86,2.52,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3487949073314667,0.6512051224708557,0.0,0.02391146682202816,0.3616645932197571,0.6144238710403442,0.006985145155340433,1.4093386457858514e-09,1.5279214494512416e-05,0.9864934086799622,0.0017891575116664171,0.0004736684786621481,0.004243291914463043
3451,CNNPolitics,3451,"President Trump strikes an optimistic tone on North Korea: ""We're making a lot of progress""",happy,Real,1,129,11.0,27.2,142.6,-0.06,-0.205,0.105,0.31,1.2,0.0,0.76,0.55,0.0,0.0,0.45,1.25,0.23,0.08,0.8,0.31,0.0,0.0,0.22,0.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.286194771528244,0.7138052582740784,0.0,0.0,0.5821390151977539,0.4178610146045685,0.0006550638354383409,7.964401447679847e-06,0.00042494494118727744,0.982411801815033,0.007952012121677399,8.559003617847338e-05,0.008462588302791119
12909,CNNPolitics,12909,"Secretary of State Rex Tillerson: ""I intend to be here for the whole year""",happy,Real,1,129,9.4,21.3,140.8,-0.107,0.033,0.034,0.0,0.0,1.79,0.0,2.75,2.62,0.98,0.65,2.38,1.84,0.19,0.86,1.79,0.47,0.17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3911043405532837,0.6088955998420715,0.0,0.2415580302476883,0.37395036220550537,0.3844916522502899,3.6374308365338948e-06,3.054096558985364e-11,2.9985179139657703e-07,0.9726073145866394,5.384116775530856e-06,3.552348425728269e-05,0.027347804978489876
13512,CNNPolitics,13512,The most important race of 2017 is getting very close | Analysis by CNN's Chris Cillizza,happy,Real,1,22,11.4,19.1,147.4,0.018,0.042,0.094,0.0,0.0,0.06,0.0,0.35,0.57,0.16,0.7,0.0,1.35,1.22,1.05,0.94,0.0,0.0,1.36,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44309180974960327,0.33568739891052246,0.22122083604335785,0.07273302227258682,0.9272669553756714,0.0,0.00026205991161987185,1.926692277942621e-10,0.0013815521961078048,0.9636813402175903,0.0003768641909118742,0.0006258303765207529,0.03367233648896217
18748,CNNPolitics,18748,"President Trump has common form of heart disease, CNN's Dr. Sanjay Gupta writes",happy,Real,1,-1,19.2,11.4,146.6,-0.091,-0.019,-0.008,0.85,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.94,1.06,0.46,0.0,0.0,0.14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3317893147468567,0.443880558013916,0.22433005273342133,0.013824651949107647,0.0,0.9861752986907959,1.4173439311093716e-08,1.8043958639613974e-24,1.0069343969743016e-10,0.9594128727912903,0.002696692943572998,2.704232779544846e-13,0.037890490144491196
2340,CNNPolitics,2340,Sen. Rand Paul's injuries from the assault are more severe than initially reported,happy,Real,1,27,23.9,7.2,137.0,0.005,-0.214,0.037,0.13,0.0,0.0,0.28,0.0,0.0,0.0,0.32,0.02,0.0,0.21,0.0,0.0,0.0,0.0,0.61,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3274323344230652,0.6725676655769348,0.0,0.13218893110752106,0.47646641731262207,0.39134469628334045,0.00018229789566248655,2.115891663267977e-11,8.755169255891815e-05,0.9534468054771423,4.041222564410418e-05,1.1872093637066428e-06,0.04624178633093834
14385,CNNPolitics,14385,Donald Trump's #MeToo moment is here | Analysis by CNN's Chris Cillizza,happy,Real,1,-1,-2.1,7.7,130.1,-0.173,0.028,0.014,1.61,0.03,0.0,0.0,1.9,2.62,1.01,1.56,0.88,0.25,0.17,0.57,1.91,0.93,1.73,0.41,0.65,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5196874737739563,0.3978995382785797,0.08241292089223862,0.0,0.4574825167655945,0.5425174236297607,0.025696152821183205,2.5860039386316203e-05,4.7503330279141665e-05,0.9500852823257446,0.009382376447319984,1.4764448224013904e-06,0.014761422760784626
7326,CNNPolitics,7326,Will the tax plan break the Republican coalition? via CNN's Ronald Brownstein,happy,Real,1,-1,-6.9,10.5,144.5,0.057,0.251,-0.203,0.0,0.0,0.0,0.0,0.03,0.63,0.25,0.43,0.85,1.65,0.0,0.1,0.71,0.5,0.0,0.6,0.62,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2279825359582901,0.7720175385475159,0.0,0.09363309293985367,0.27836620807647705,0.6280007362365723,0.0040823062881827354,0.00024059451243374497,0.0010503805242478848,0.9437536597251892,0.029519980773329735,3.745309732039459e-05,0.021315772086381912
16785,CNNPolitics,16785,Treasury Secretary Steve Mnuchin defends the IRS against Democrats' attacks,happy,Real,1,42,6.4,17.1,153.6,-0.151,0.141,-0.099,0.0,0.0,0.0,0.14,0.75,0.11,0.06,0.0,1.42,0.74,0.0,0.0,0.45,0.31,0.21,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3903883993625641,0.6096116304397583,0.0,0.1353093534708023,0.8121480345726013,0.05254264175891876,0.0002568136842455715,1.276912169750899e-11,0.0001400074688717723,0.9342212677001953,0.03276854753494263,6.933387197705088e-08,0.03261331468820572
1393,CNNPolitics,1393,Donald Trump and Lavar Ball are perfect for each other | Analysis by CNN's Z. Byron Wolf,happy,Real,1,-1,-1.4,5.2,145.2,0.127,0.203,-0.092,0.0,0.0,0.0,0.0,2.31,1.57,0.0,1.0,2.34,1.43,0.23,0.79,0.27,0.01,0.22,1.65,0.51,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3445499837398529,0.5773562788963318,0.07809370011091232,0.232303649187088,0.7170868515968323,0.05060950294137001,2.1306233975337818e-05,1.4145965288037132e-08,1.552920139147318e-07,0.9210946559906006,0.055491019040346146,2.6320864932039e-10,0.023392949253320694
63,CNNPolitics,63,"President Trump calls LaVar Ball an ""ungrateful fool""",happy,Real,1,-1,-1.4,5.2,145.2,0.127,0.203,-0.092,0.0,0.0,0.0,0.0,2.31,1.57,0.0,1.0,2.34,1.43,0.23,0.79,0.27,0.01,0.22,1.65,0.51,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3445499837398529,0.5773562788963318,0.07809370011091232,0.232303649187088,0.7170868515968323,0.05060950294137001,2.1306233975337818e-05,1.4145965288037132e-08,1.552920139147318e-07,0.9210946559906006,0.055491019040346146,2.6320864932039e-10,0.023392949253320694
2008,CNNPolitics,2008,"Sen. Lindsey Graham sees a ""ramp-up in military capability"" against North Korea",happy,Real,1,94,4.3,24.1,134.3,-0.046,-0.041,0.112,1.19,0.49,1.51,0.2,1.71,1.89,0.0,0.99,2.19,1.58,1.2,0.0,0.41,0.55,2.73,1.79,0.24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2968996465206146,0.703100323677063,0.0,0.0,0.0,1.0,2.6578241886454634e-05,4.6536044332259885e-14,0.0003913164255209267,0.9011598825454712,0.00047767875366844237,0.006172412075102329,0.0917721539735794
14031,CNNPolitics,14031,DC swamp creatures lie in wait for President Trump's tax bill,happy,Real,1,125,7.2,10.9,133.9,0.143,-0.051,0.041,0.22,0.0,1.56,0.0,2.29,0.92,1.23,2.39,2.24,3.06,0.0,0.0,0.65,0.0,1.49,0.58,0.64,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.4710547924041748,0.47999733686447144,0.04894787073135376,0.0,0.0,1.0,0.0899839997291565,8.68235190409905e-08,0.0032936069183051586,0.9005513787269592,0.0038181303534656763,5.910491836402798e-06,0.00234688026830554
17082,CNNPolitics,17082,"What exactly does ""not going anywhere"" mean to Paul Ryan? | Analysis by CNN's Z. Byron Wolf",happy,Real,1,44,4.5,27.0,125.0,-0.141,0.046,0.1,0.53,0.0,0.0,0.91,0.65,2.17,0.12,0.21,1.13,0.65,1.53,0.0,0.69,0.0,1.82,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4989088475704193,0.36227649450302124,0.13881468772888184,0.05301111936569214,0.0,0.9469889402389526,0.0009500719024799764,1.7203054085257463e-05,0.006159789860248566,0.8941624164581299,0.0022216890938580036,0.015992654487490654,0.08049611002206802
14888,CNNPolitics,14888,"Democrats draw a Scott Brown-Doug Jones comparison, but Republicans don't buy it",happy,Real,1,-1,8.6,15.9,128.1,-0.043,0.019,-0.126,0.89,0.0,0.35,0.0,0.0,0.58,0.0,0.0,0.0,0.0,1.08,1.23,1.76,0.29,0.0,0.92,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4683135151863098,0.5006865859031677,0.030999941751360893,0.001556103234179318,0.24859106540679932,0.7498527765274048,0.0028938944451510906,6.169666860733614e-11,0.14303933084011078,0.8384749889373779,7.101650408003479e-05,0.011105906218290329,0.004414826165884733
11677,CNNPolitics,11677,President Trump backs the Republican plan to keep the government open for four weeks,happy,Real,1,107,-6.5,9.1,139.6,0.135,0.106,-0.225,0.0,0.0,0.01,0.0,1.52,0.78,0.73,1.38,1.78,1.7,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.339078426361084,0.6609215140342712,0.0,0.04945431277155876,0.0,0.9505456686019897,0.015381463803350925,0.0003057903959415853,0.0012833306100219488,0.8297842144966125,0.09700282663106918,0.000912753923330456,0.05532968416810036
18321,CNNPolitics,18321,Washington is broken | Analysis by CNN's Stephen Collinson,happy,Real,1,107,-6.4,9.0,139.7,0.144,0.106,-0.232,0.04,0.0,0.0,0.0,1.59,0.56,0.69,1.27,1.84,1.91,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35129106044769287,0.6382550597190857,0.010453905910253525,0.0441201888024807,0.0,0.955879807472229,0.015426035039126873,0.00033167924266308546,0.001165948691777885,0.8086130023002625,0.11364409327507019,0.0009175346349366009,0.0599016509950161
12621,CNNPolitics,12621,Blackwater founder Erik Prince's testimony could shed light on his secret Russia meeting,happy,Real,1,-1,12.5,24.6,128.8,-0.116,-0.02,-0.038,0.77,1.85,0.0,1.16,0.0,0.11,0.0,1.1,0.37,0.39,1.69,1.24,0.11,0.0,0.76,0.32,0.34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3498106896877289,0.6501893401145935,0.0,0.27476000785827637,0.0,0.7252399921417236,0.005822395905852318,5.791775765828788e-05,0.003694661194458604,0.8017722368240356,0.025337668135762215,0.0853908509016037,0.07792425900697708
3552,CNNPolitics,3552,Everyone agrees Congress sucks — even Congress | Analysis by CNN's Chris Cillizza,happy,Real,1,-1,6.1,7.7,135.9,-0.136,0.076,-0.02,1.46,0.56,0.0,0.11,1.45,0.0,0.69,0.72,0.44,0.23,0.38,0.0,1.33,0.0,2.07,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5264860391616821,0.4067486822605133,0.06676533073186874,0.06798648089170456,0.3451818823814392,0.5868316292762756,0.008207722567021847,0.03672158345580101,0.06466548144817352,0.7959683537483215,0.042240824550390244,0.047300949692726135,0.004895069170743227
12943,CNNPolitics,12943,9 Democratic primaries to watch in 2018 | Analysis by CNN's Gregory Krieg,happy,Real,1,-1,12.0,8.7,132.9,-0.035,-0.012,-0.059,0.92,0.46,1.17,0.71,1.18,1.58,0.03,0.51,1.82,0.69,0.19,0.0,1.2,0.0,2.54,0.94,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1971750110387802,0.8028249740600586,0.0,0.0,0.5857443809509277,0.41425564885139465,3.0110600164334755e-06,2.630790117003068e-12,2.9763864404230844e-06,0.7786890268325806,3.856581770378398e-06,0.22129832208156586,2.8861113605671562e-06
8196,CNNPolitics,8196,Meet the Senate Republicans who will decide the fate of the tax bill,happy,Real,1,-1,-2.9,14.4,139.5,-0.077,0.183,0.029,0.71,0.01,0.84,0.8,1.22,3.51,0.69,0.68,1.14,0.2,0.49,0.0,0.0,0.0,1.19,0.93,0.38,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.25044873356819153,0.7495512366294861,0.0,0.1352040022611618,0.7533892393112183,0.11140675842761993,0.02600717358291149,0.0006501284660771489,0.02259848453104496,0.7291309237480164,0.0023433626629412174,0.028871065005660057,0.19039887189865112
4611,CNNPolitics,4611,"DHS nominee Kirstjen Nielsen says ""there is no need for a wall from sea to shining sea""",happy,Real,1,-1,19.9,20.6,131.1,-0.061,-0.204,0.157,0.53,0.0,0.0,0.0,0.47,0.16,0.25,1.4,0.76,0.0,1.37,0.56,0.91,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.48317089676856995,0.485569030046463,0.03126004710793495,0.13751980662345886,0.8624802231788635,0.0,0.0029331662226468325,4.823104063689243e-06,0.00017686648061499,0.7091199159622192,0.04034161567687988,4.578834250423824e-06,0.24741904437541962
825,CNNPolitics,825,Republican John Curtis wins the special election for Utah's 3rd Congressional District,happy,Real,1,-1,13.0,6.7,131.6,-0.017,0.04,0.012,0.4,0.0,1.92,1.12,2.42,3.45,0.0,0.83,2.04,1.45,0.0,0.0,0.81,0.7,0.0,0.0,0.06,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41108861565589905,0.5399972200393677,0.04891408979892731,0.15041004121303558,0.6654305458068848,0.18415938317775726,2.340819719393039e-06,5.707238118381327e-16,4.592872571151929e-08,0.6828299164772034,1.4609629033657257e-05,1.9008000506914868e-08,0.3171530067920685
19289,CNNPolitics,19289,"After meeting with President Trump, Republican senators rule out a DACA spending deal",happy,Real,1,129,6.2,21.7,162.2,-0.256,0.161,-0.157,0.62,1.31,0.83,0.5,0.73,1.36,1.15,0.75,0.85,0.0,1.0,0.0,1.63,0.0,2.04,1.28,1.09,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3957240879535675,0.602559506893158,0.0017163624288514256,0.05667334422469139,0.0,0.9433265924453735,0.0004114235925953835,5.1533892708732765e-09,0.320506751537323,0.6724532842636108,0.0005173059762455523,0.006109833251684904,1.3999404018250061e-06
12552,CNNPolitics,12552,Voters in Iowa are happy with President Trump even as they fear what's next,happy,Real,1,-1,10.7,12.5,148.0,-0.102,0.026,-0.056,0.0,0.0,1.32,1.45,1.05,0.64,0.57,1.33,2.11,0.99,0.0,0.1,1.04,0.0,1.3,0.07,0.67,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.32771968841552734,0.6278682351112366,0.044412050396203995,0.0,0.04128829017281532,0.9587117433547974,9.824068001762498e-06,2.081029748524088e-08,0.00012473700917325914,0.6625125408172607,0.0019133795285597444,5.3399013268062845e-05,0.33538609743118286
2841,CNNPolitics,2841,National Republicans can't get rid of Roy Moore,angry,Real,1,-1,7.9,9.2,126.6,-0.193,-0.065,-0.044,2.56,0.0,0.0,0.34,1.96,3.13,0.0,2.02,1.32,1.69,0.76,1.18,0.13,0.59,0.0,1.66,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5676708221435547,0.2901747524738312,0.14215444028377533,0.008782944642007351,0.6115623712539673,0.3796547055244446,0.9992592930793762,4.400146902061938e-17,3.5348699523041205e-09,2.7251724432630908e-08,0.0004101931117475033,2.292103713099047e-16,0.0003304769634269178
10462,CNNPolitics,10462,Roy Moore's communications director resigns,angry,Real,1,-1,7.9,9.2,126.6,-0.193,-0.065,-0.044,2.56,0.0,0.0,0.34,1.96,3.13,0.0,2.02,1.32,1.69,0.76,1.18,0.13,0.59,0.0,1.66,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5676708221435547,0.2901747524738312,0.14215444028377533,0.008782944642007351,0.6115623712539673,0.3796547055244446,0.9992592930793762,4.400146902061938e-17,3.5348699523041205e-09,2.7251724432630908e-08,0.0004101931117475033,2.292103713099047e-16,0.0003304769634269178
17487,CNNPolitics,17487,"Lawmakers circle a deal on DACA, but it remains elusive",angry,Real,1,-1,7.2,5.0,148.2,0.06,0.074,0.011,0.27,0.25,0.0,0.0,1.5,0.7,0.03,0.0,1.26,3.59,0.0,1.9,0.58,1.1,0.54,2.68,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.26984891295433044,0.6408703923225403,0.0892806276679039,0.2271500825881958,0.772849977016449,0.0,0.9992308616638184,4.450068853451179e-14,8.581441335309137e-08,2.6801524654729292e-05,0.0006498764269053936,1.315920435769266e-13,9.233180026058108e-05
